,Dp,DpDr,DpDt,DsqP,Dx,Dy,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,long,p_cent,p_edge,pid,precip,precipArea,ptid,radius,time,type,u,uv,v,x,y
0,,0.0,,176.43710910738446,,,3,0,0,0,0,1,1,0.0,6,69.43416159183457,-24.863691965342383,98990.90829021978,98990.90829021978,6,0.0,0.0,525,0.5641895835477563,40600.5,1,,,,80,69
1,-814.615617460775,318.34210922040546,-2959.5384393795084,589.4803693322647,4,2,0,0,0,0,0,31,1,1000.0,5,72.45815583395343,-16.55707905505517,98176.29267275901,99176.29267275901,5,0.0,0.0,525,3.141274657157109,40600.75,1,46.361582604703685,75.14696393880152,56.04213632099566,84,71
2,-624.7372222518025,372.37534811341095,-2236.8990296163847,612.86765640251,1,3,0,0,0,0,0,58,1,1600.0,9,75.34781216627958,-16.189209792590304,97551.5554505072,99151.5554505072,9,0.0,0.0,15,4.296739856991561,40601.0,1,1.724496811839104,53.585609028010715,53.5525206501653,85,74
3,-501.71046836407913,417.7713791051668,-1787.6309197953426,790.6174396137117,1,1,0,0,0,0,0,72,1,2000.0,7,76.46400793157963,-13.57042893221265,97049.84498214313,99049.84498214313,7,0.0,0.0,15,4.787307364817192,40601.25,1,11.358400765255075,23.818958966115765,20.685884373917535,86,75
4,608.9834403130517,315.1426098337681,2162.0787973282554,721.7448200198596,0,1,0,0,0,0,0,62,1,1400.0,11,77.34806033374409,-14.534450806270968,97658.82842245618,99058.82842245618,11,0.0,0.0,15,4.442433223290478,40601.5,1,3.913046869627929,16.875677864880238,16.38369033477053,86,76
5,453.6094355168607,303.84923158380275,1614.9991758693427,581.5776326382461,1,-1,0,0,0,0,0,49,1,1200.0,10,76.64860499283654,-9.782395720328878,98112.43785797304,99312.43785797304,10,0.0,0.0,15,3.949327084834294,40601.75,1,20.331235582385233,23.666568775219204,12.962647553893351,87,75
6,542.7841551285965,239.6795061444385,1931.4992778792569,521.4221477920069,1,0,0,0,0,0,0,35,1,800.0,6,76.77307438917782,-5.9061237745280835,98655.22201310164,99455.22201310164,6,0.0,0.0,15,3.3377905890622728,40602.0,1,16.433927747791277,16.67005602698582,2.3067275659436968,88,75
7,275.5614806024387,171.95328103096986,980.3350355705202,388.82395904105215,1,0,0,0,0,0,0,17,1,400.0,5,76.8357419441065,-1.9749498415949347,98930.78349370408,99330.78349370408,5,0.0,0.0,15,2.326213245840639,40602.25,1,16.589037374145608,16.66828764507911,1.1613856955479298,89,75
8,200.7216073270538,77.35622797705237,714.0853774761381,219.7343523200584,1,0,0,0,0,0,0,21,1,200.0,5,76.8357421493487,1.9749240502586076,99131.50510103113,99331.50510103113,5,0.0,0.0,15,2.5854414729132054,40602.5,1,16.6679189233563,16.667919050998552,3.803648772985705e-06,90,75
9,-1282.1824577384978,,,,3,-4,0,3,3,0,0,0,0,,6,72.89049208898933,10.713131071935607,,,6,0.0,0.0,2,0.0,40602.75,0,47.600611360632826,84.26843403887999,73.11529850935028,93,71
