,Dp,DpDr,DpDt,DsqP,Dx,Dy,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,long,p_cent,p_edge,pid,precip,precipArea,ptid,radius,time,type,u,uv,v,x,y
0,,708.9815403622064,,294.03848270542676,,,3,0,0,0,0,1,1,400.0,10,53.96742092527523,-118.2016245296143,100379.38369439787,100779.38369439787,10,0.0,0.0,215,0.5641895835477563,40613.0,1,,,,55,108
1,967.8651580144506,0.0,3913.962438242828,190.2239163510426,3,-6,0,0,0,0,0,1,1,0.0,12,58.93930373650831,-111.64443081800246,101347.24885241232,101347.24885241232,12,0.0,0.0,215,0.5641895835477563,40613.25,1,62.67319682515712,113.90429951588193,92.14135741340068,58,102
2,21.480079287895933,106.88298875771142,86.56081080180611,186.6559635802396,0,-1,0,0,0,0,0,11,1,200.0,12,59.27364939971834,-110.05608770436123,101368.72893170021,101568.72893170021,12,0.0,0.0,215,1.8712051592547776,40613.5,1,15.039598452373776,16.334051927719365,6.196256915761041,58,101
3,27.066686204998405,94.74164348509346,108.41255420793257,178.96696983368702,0,-2,0,0,0,0,0,14,1,200.0,13,59.86679637506685,-106.78264796437126,101395.79561790521,101595.79561790521,13,0.0,0.0,215,2.111004122822376,40613.75,1,30.45145181066766,32.628698082069725,10.992489068886675,58,99
4,31.59621256456012,0.0,127.10548015291364,123.51086464121136,-1,-2,0,0,0,0,0,1,1,0.0,12,59.442055624082776,-102.99461453721146,101427.39183046977,101427.39183046977,12,0.0,0.0,215,0.5641895835477563,40614.0,1,35.686381235769225,36.32441794946934,7.8715027747717246,57,97
5,-48.19976651547768,75.57768614406326,-192.50297751845997,167.6349579501466,0,-5,0,0,0,0,0,22,1,200.0,10,60.15299364687988,-94.39870655350425,101379.1920639543,101579.1920639543,10,0.0,0.0,215,2.6462837142006137,40614.25,1,79.22715015357609,81.15425739530723,13.175450215625375,57,92
6,-71.74215524049941,88.6226925452758,-289.0238816282083,161.89054256000964,-1,-2,0,0,0,0,0,16,1,200.0,12,59.30165985702221,-90.85509324687808,101307.4499087138,101507.4499087138,12,0.0,0.0,215,2.256758334191025,40614.5,1,33.52277233827066,36.667308349280646,15.777333052209563,56,90
7,-204.3468985727377,133.98491713813576,-823.4808131315467,200.04327435449113,0,-2,0,0,0,0,0,28,1,400.0,11,59.273649765739655,-87.43623686133031,101103.10301014106,101503.10301014106,11,0.0,0.0,215,2.985410660720923,40614.75,1,32.36945822080593,32.36030516880462,0.5190966742450434,56,88
8,-115.15212611248717,162.17800694616648,-460.82972204870464,239.2881560506471,1,-3,0,0,0,0,0,43,1,600.0,11,59.95239526855224,-82.11685991133325,100987.95088402857,101587.95088402857,11,0.0,0.0,215,3.6996385101659595,40615.0,1,49.348275966299084,51.41251562398189,12.578842732594724,57,85
9,-217.18873353354866,180.0814913335818,-871.9387332081127,261.7357990850451,0,-2,0,0,0,0,0,62,1,800.0,11,59.63959864557901,-78.69006983043346,100770.76215049502,101570.76215049502,11,0.0,0.0,215,4.442433223290478,40615.25,1,32.09523182332696,32.46685184302848,5.796899591028974,57,83
10,-109.24612586485455,139.04271958015235,-437.5730128998236,212.80785227094884,1,-3,0,0,0,0,0,26,1,400.0,9,59.86679729513109,-73.21735770203043,100661.51602463017,101061.51602463017,9,0.0,0.0,215,2.876813695875796,40615.5,1,50.90106932481051,51.24780285737293,4.210556195114538,58,80
11,-102.1184973254858,0.0,-412.95831527319086,190.6665073505833,0,-3,0,0,0,0,0,1,1,0.0,6,58.93930319301983,-68.35556671777363,100559.39752730468,100559.39752730468,6,0.0,0.0,215,0.5641895835477563,40615.75,1,46.47704251921278,48.96238615153441,17.188773107920365,58,77
12,-163.5177099540888,0.0,-661.8300982575565,123.79862296637839,3,-6,0,0,0,0,0,1,1,0.0,6,58.85622247006289,-57.011480338906836,100395.8798173506,100395.8798173506,6,0.0,0.0,215,0.5641895835477563,40616.0,1,108.60027149597974,108.48067018186289,1.5396924824626728,61,71
13,-163.51879651137278,0.0,-663.9651540600803,101.2003110293681,1,-2,0,0,0,0,0,1,1,0.0,8,58.55328135373108,-53.29714083245821,100232.36102083922,100232.36102083922,8,0.0,0.0,215,0.5641895835477563,40616.25,1,35.90751301802583,36.189892680185366,5.6142525346891565,62,69
14,-76.29503937812115,0.0,-313.7429714568268,159.94629355132793,0,-2,0,0,0,0,0,1,1,0.0,9,57.393306478245535,-50.710591269054895,100156.0659814611,100156.0659814611,9,0.0,0.0,215,0.5641895835477563,40616.5,1,25.829245321064402,33.28774274331411,21.497220198191208,62,67
15,0.0,,,,0,0,0,3,0,0,0,0,0,,9,57.393306478245535,-50.710591269054895,,,9,0.0,0.0,215,0.0,40616.75,0,0.0,0.0,0.0,62,67
