,Dp,DpDr,DpDt,DsqP,Dx,Dy,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,long,p_cent,p_edge,pid,precip,precipArea,ptid,radius,time,type,u,uv,v,x,y
0,,0.0,,169.439331773297,,,3,0,0,0,0,1,1,0.0,12,29.67531768241262,-93.1548450581552,101096.57412448754,101096.57412448754,12,0.0,0.0,393,0.5641895835477563,40566.25,1,,,,26,93
1,-156.41872894654807,0.0,-1092.8071739702646,172.46969047097718,0,-1,0,0,0,0,0,1,1,0.0,12,29.724725227386788,-92.25457569391658,100940.15539554099,100940.15539554099,12,0.0,0.0,393,0.5641895835477563,40566.5,1,14.48884360399739,14.521305109954941,0.9156447231817709,26,92
2,-70.53949948665104,98.31804988974528,-477.19939669949315,159.29915326034597,1,-4,0,0,0,0,0,52,1,400.0,12,30.801320651506877,-88.62516910526068,100869.61589605434,101269.61589605434,12,0.0,0.0,393,4.068428945128219,40566.75,1,57.771975870094884,61.422199517582726,19.951991535150167,27,88
3,-102.99814120156225,101.28307719460092,-698.4848576544174,171.73327108418698,0,-2,0,0,0,0,0,49,1,400.0,13,30.718082577660365,-86.79478499029099,100766.61775485278,101166.61775485278,13,0.0,0.0,393,3.949327084834294,40567.0,1,29.161749329869746,29.189938926198394,1.5426085858995535,27,86
4,-55.718688997469144,103.20904496983579,-368.31635241714633,177.14151058949938,1,-2,0,0,0,0,1,138,0,684.0413670364651,12,31.604131997183373,-84.88958024895182,100710.89906585531,101394.94043289177,9,0.0,0.0,393,6.627726932618989,40567.25,2,30.071216131558742,34.386777105183796,16.420700034552457,28,84
5,-179.83452046648017,121.29646138516627,-1109.4671014418032,113.1569235512925,3,-4,0,0,0,0,0,186,0,933.318054361298,10,34.159551112261894,-80.77607867104251,100531.06454538883,101464.38259975013,8,0.0,0.0,393,7.694520051971082,40567.5,2,63.07714071774306,79.61999123855014,47.358273507876554,31,80
6,-623.5190506807558,181.46052738872024,-3604.6889812962218,245.2254596350558,4,-6,0,0,1,0,0,187,1,1400.0,9,36.8126970419243,-74.1240547883079,99907.54549470807,101307.54549470807,9,0.0,0.0,393,7.715176518808164,40567.75,1,98.67671804194462,111.73841430165481,49.16939450435359,35,74
7,-553.4897177979292,214.33032390292826,-3063.257917647809,376.10954592422195,2,0,0,0,0,0,0,331,1,2200.0,8,38.749510583675736,-73.55139298020688,99354.05577691014,101554.05577691014,8,0.0,0.0,393,10.264529815185629,40568.0,1,8.27683868849698,36.86076307478452,35.89397328320637,37,74
8,-584.254870758421,263.0141395133189,-3187.7483411535727,576.5141844817604,1,-1,0,0,0,0,1,307,2,2600.0,8,39.41295934454188,-72.23514642926091,98769.80090615172,101369.80090615172,8,0.0,0.0,393,9.885400096021595,40568.25,1,18.845870160936173,22.576680643377756,12.295356049489046,38,73
9,-504.9232914768945,311.1750480932714,-2557.7604577299044,472.6848315336133,6,-5,0,0,1,0,0,292,1,3000.0,5,43.14465290300727,-64.707979316197,98264.87761467483,101264.87761467483,5,0.0,0.0,393,9.640875829802336,40568.5,1,101.74697391014554,125.51104671702676,69.1575652489219,44,68
10,-402.21918434867985,319.0666212165655,-2004.563185908297,566.3998103526274,1,0,0,0,0,0,0,316,1,3200.0,4,44.03344728092269,-64.21267395735617,97862.65843032615,101062.65843032615,4,0.0,0.0,393,10.02925341359355,40568.75,1,6.599259639532086,17.762672574741973,16.47157094240022,45,68
11,26.406301354960306,247.26385216002254,125.94740308724163,421.351389360178,4,-2,0,0,0,0,0,594,1,3400.0,4,46.57611563680642,-59.87567990110244,97889.06473168111,101289.06473168111,4,0.0,0.0,393,13.750493532712623,40569.0,1,55.24223746808586,73.57517660684837,47.12197021898868,49,66
12,-53.873446478668484,318.91415300472306,-252.18634968660933,433.5543123929324,2,-1,0,0,0,0,0,278,1,3000.0,5,47.73317011759952,-57.52881027678778,97835.19128520244,100835.19128520244,5,0.0,0.0,393,9.40692023773423,40569.25,1,29.251808693752285,36.529055934534135,21.44309801925778,51,65
13,-276.5196050617524,372.2897740922619,-1220.302051327211,495.2833736628568,5,0,0,0,0,0,0,204,1,3000.0,6,51.71726023922178,-53.82037981292642,97558.67168014069,100558.67168014069,6,0.0,0.0,393,8.058239062071396,40569.5,1,42.574378036043484,86.14517827123778,73.83510146984966,56,65
