,Dp,DpDr,DpDt,DsqP,Dx,Dy,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,long,p_cent,p_edge,pid,precip,precipArea,ptid,radius,time,type,u,uv,v,x,y
0,-489.68165245401906,139.04271958015235,-2827.413767434099,275.9164481704138,4,-6,2,0,1,0,2,26,1,400.0,0,36.866319615817645,-47.14758529743807,99313.52537992157,99713.52537992157,0,0.0,0.0,314.0,2.876813695875796,40251.25,1,108.42672318408003,108.70351255421878,12.983830840113248,48,51
1,-226.1301134385867,187.8137981543117,-1283.7667258989438,300.08547235760307,3,-2,0,0,0,0,0,57,1,800.0,0,37.60302123011461,-43.54978496817887,99087.39526648298,99887.39526648298,0,0.0,0.0,314.0,4.259537945889915,40251.5,1,52.821477957992585,54.80869385596556,13.652913660113132,51,49
2,-323.6371502101538,192.96033454887137,-1805.5566792747547,359.8418639954102,6,-4,0,0,0,0,0,54,1,800.0,0,38.383580534145935,-36.14204178877381,98763.75811627283,99563.75811627283,0,0.0,0.0,314.0,4.145929793656026,40251.75,1,107.58401018885708,109.1231878732902,14.465705758915195,57,45
3,-305.30445141665405,317.06618380848084,-1623.6281438018214,514.3302192311826,4,0,0,0,0,0,3,20,1,800.0,1,40.64604254997458,-32.63750687357134,98458.45366485618,99258.45366485618,1,0.0,0.0,314.0,2.5231325220201604,40252.0,1,49.27572246497327,65.32386376552982,41.92904964769451,61,45
4,-446.81284415593836,325.3030407657538,-2246.9857228764845,542.6934824425421,4,1,0,0,0,0,0,19,1,800.0,0,43.53805406395871,-29.38901015327562,98011.64082070024,98811.64082070024,0,0.0,0.0,314.0,2.4592453796829674,40252.25,1,43.63920697805723,69.76148543623631,53.59616802544732,65,46
5,-272.55566863664717,354.4907701811032,-1317.187541842359,613.0599641300591,3,1,0,0,0,0,0,16,1,800.0,0,45.79094188123395,-26.83404300852095,97739.08515206359,98539.08515206359,0,0.0,0.0,314.0,2.256758334191025,40252.5,1,33.014656628222916,53.6345469049401,41.7516159300567,68,47
6,-443.3928380499565,394.96370069654114,-2082.5875422436134,741.302138542484,2,1,0,0,0,0,0,29,1,1200.0,2,47.52090504609722,-25.167869740072945,97295.69231401364,98495.69231401364,2,0.0,0.0,314.0,3.0382538898732494,40252.75,1,20.852393766344083,38.430531856461045,32.060521202459995,70,48
7,-21.676142979980796,370.2535339863386,-98.63909606991409,825.4080171115515,3,1,0,0,0,0,0,33,1,1200.0,3,49.57393717050685,-22.16634638582445,97274.01617103365,98474.01617103365,3,0.0,0.0,314.0,3.2410224072142872,40253.0,1,36.068994988653444,52.94128324281582,38.04779274544195,73,49
8,87.04212465503952,283.81976285021744,385.34923458398634,739.0009161406315,3,1,0,0,0,0,0,39,1,1000.0,3,51.48693945655603,-18.869000860272536,97361.0582956887,98361.0582956887,3,0.0,0.0,314.0,3.523362819972964,40253.25,1,38.04831924204886,52.5811179253038,35.452691478018615,76,50
9,62.637378016879666,250.66282746310003,264.63887490183555,494.05153467429864,3,3,0,0,0,0,0,32,1,800.0,5,55.07661078581057,-16.049006292711795,97423.69567370557,98223.69567370557,5,0.0,0.0,314.0,3.1915382432114616,40253.5,1,29.91667454620152,73.483324972611,66.52554002242239,79,53
