,Dp,DpDr,DpDt,DsqP,Dx,Dy,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,long,p_cent,p_edge,pid,precip,precipArea,ptid,radius,time,type,u,uv,v,x,y
0,,0.0,,270.9738285746489,,,3,0,0,0,0,1,1,0.0,5,70.43487909438528,1.3322134099355765,100388.49170483246,100388.49170483246,5,0.0,0.0,212,0.5641895835477563,40554.75,1,,,,90,68
1,-265.0560705994576,123.41784466211286,-974.4441175372324,335.9356685888938,0,0,0,0,0,0,0,33,1,400.0,4,70.43487909438528,1.3322134099355765,100123.435634233,100523.435634233,4,0.0,0.0,212,3.2410224072142872,40555.0,1,0.0,0.0,0.0,90,68
2,-222.96964930629474,156.80043778307382,-815.1827437220519,317.6714277730671,0,1,0,0,0,0,0,46,1,600.0,4,71.35269595556136,1.3971740465690345,99900.4659849267,100500.4659849267,4,0.0,0.0,212,3.826519928662906,40555.25,1,0.38493131062239794,17.013991119750585,17.009429758602433,90,69
3,-291.9577209044801,227.05581028017397,-1062.087281303536,429.99617447219634,1,1,0,0,0,0,0,39,1,800.0,7,72.2223714985084,4.398702888624256,99608.50826402222,100408.50826402222,7,0.0,0.0,212,3.523362819972964,40555.5,1,16.982102813695292,23.70206999816114,16.117251367093605,91,70
4,-218.40724168665474,272.88712211906363,-790.5859152995481,457.110021496469,0,1,0,0,0,0,3,27,1,800.0,6,73.13532089268278,4.635461231902582,99390.10102233557,100190.10102233557,6,0.0,0.0,212,2.9316150714175193,40555.75,1,1.2729310114557744,16.96954647493454,16.919223485902545,91,71
5,-312.7195988664462,317.06618380848084,-1127.2701201284922,624.3962455061569,1,1,0,0,3,0,0,45,1,1200.0,3,73.94309738651621,8.130104032235181,99077.38142346912,100277.38142346912,3,0.0,0.0,212,3.7846987830302403,40556.0,1,17.910750183647906,23.6768197954507,14.97010799616801,92,72
6,-288.36010619133594,378.41534954105515,-1034.8897085965868,751.692544439436,0,1,0,0,0,0,0,43,1,1400.0,6,74.84717535974829,8.615650739314361,98789.02131727779,100189.02131727779,6,0.0,0.0,212,3.6996385101659595,40556.25,1,2.3521229409159736,16.92861993944198,16.754813985750236,92,73
7,256.8927566023631,323.6043187592832,918.8672467281286,565.5376913972837,1,1,0,0,0,0,0,30,1,1000.0,5,75.57576668535,12.724365265801907,99045.91407388015,100045.91407388015,5,0.0,0.0,212,3.0901936161855166,40556.5,1,18.96379743560793,23.65812914781863,13.502609834023987,93,74
8,190.97940450679744,232.06868393115712,683.1049731486446,400.5061280801133,0,0,0,0,0,0,0,21,1,600.0,6,75.57576668535,12.724365265801907,99236.89347838695,99836.89347838695,6,0.0,0.0,212,2.5854414729132054,40556.75,1,0.0,0.0,0.0,93,74
9,188.42226572724758,118.16359006036772,672.0526213194246,254.80697673792338,1,1,0,0,0,0,0,9,1,200.0,5,76.22165319986846,17.241471745596044,99425.3157441142,99625.3157441142,5,0.0,0.0,212,1.692568750643269,40557.0,1,19.932808520418824,23.63986639837125,11.96988393376476,94,75
10,0.0,,,,0,0,0,3,0,0,0,0,0,,5,76.22165319986846,17.241471745596044,,,5,0.0,0.0,212,0.0,40557.25,0,0.0,0.0,0.0,94,75
