,Dp,DpDr,DpDt,DsqP,Dx,Dy,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,long,p_cent,p_edge,pid,precip,precipArea,ptid,radius,time,type,u,uv,v,x,y
0,,94.74164348509346,,283.6123980659577,,,3,0,0,0,0,14,1,200.0,8,72.22237116788259,-57.52880700447403,99383.08709483761,99583.08709483761,8,0.0,0.0,40,2.111004122822376,40209.0,1,,,,73,79
1,194.41702082824486,88.6226925452758,696.6580463050469,247.4432836913984,2,3,0,0,0,0,0,16,1,200.0,9,75.1790942728089,-62.650125709496436,99577.50411566586,99777.50411566586,9,0.0,0.0,40,2.256758334191025,40209.25,1,24.27048221008057,60.87660446682524,54.795434793425464,75,82
2,66.97295337749529,98.31804988974528,238.8748937083702,299.3200278156469,0,3,0,0,0,0,0,13,1,200.0,7,76.22165411849892,-72.75854050399792,99644.47706904335,99844.47706904335,7,0.0,0.0,40,2.0342144725641096,40209.5,1,44.56211341621849,50.062415335934986,19.321227594010853,75,85
3,-6.148479269671952,0.0,-21.93000693477755,228.03280457763367,0,0,0,0,0,0,0,1,1,0.0,10,76.22165411849892,-72.75854050399792,99638.32858977368,99638.32858977368,10,0.0,0.0,40,0.5641895835477563,40209.75,1,0.0,0.0,0.0,75,85
4,182.47639383765636,0.0,650.8452589296136,171.78160496112878,0,0,0,0,3,0,0,1,1,0.0,14,76.22165411849892,-72.75854050399792,99820.80498361134,99820.80498361134,14,0.0,0.0,40,0.5641895835477563,40210.0,1,0.0,0.0,0.0,75,85
5,303.50740544172004,250.66282746310003,1061.785939127449,245.42503010618384,6,2,0,0,0,0,3,2,1,200.0,17,81.9720473844118,-73.61047979568917,100124.31238905306,100324.31238905306,17,0.0,0.0,40,0.7978845608028654,40210.25,1,2.2049496363305505,106.60805177539645,106.56909289675768,81,87
6,1043.5306840769772,133.98491713813576,3615.1219848923365,285.79904319983325,9,2,0,0,3,0,0,7,1,200.0,17,89.3598193225562,44.99962558150045,101167.84307313003,101367.84307313003,17,0.0,0.0,40,1.4927053303604616,40210.5,1,20.40377405660183,154.80751403234328,136.91379312144957,90,89
7,36.6391453822871,133.98491713813576,126.9296456733628,244.02334112143535,-1,1,0,0,0,0,0,7,1,200.0,16,89.3598193225562,-134.99962558150048,101204.48221851232,101404.48221851232,16,0.0,0.0,40,1.4927053303604616,40210.75,1,23.728281155368997,23.728281155368997,0.0,89,90
8,22.81138061164529,102.50730993043805,79.0258732332805,173.93764527125632,0,0,0,0,2,0,0,58,0,440.44724421110004,16,89.3598193225562,-134.99962558150048,101227.29359912396,101667.74084333506,15,0.0,0.0,40,4.296739856991561,40211.0,2,0.0,0.0,0.0,89,90
9,-164.7997665258008,155.64166824841672,-571.489568178634,233.00938800921222,3,1,0,0,1,0,0,83,1,800.0,14,87.36025177239377,120.96373450742203,101062.49383259816,101862.49383259816,14,0.0,0.0,40,5.140011726956917,40211.25,1,77.10962721643281,53.06114147461575,37.05696117685886,92,91
10,-182.0436584430572,191.19810280047082,-632.0775418224645,306.1155841406239,0,2,0,0,0,0,0,55,1,800.0,14,86.10520750033339,144.46233232745527,100880.4501741551,101680.4501741551,14,0.0,0.0,40,4.1841419359420025,40211.5,1,29.37437559662831,33.55703628376041,23.259092627904117,92,93
11,-142.52611593423353,213.76597751542283,-495.73629701096183,322.9227079685779,-1,2,0,0,0,0,0,44,1,800.0,16,84.83699087051313,164.74487806986406,100737.92405822087,101537.92405822087,16,0.0,0.0,40,3.742410318509555,40211.75,1,33.650901643701395,37.51242054476763,23.503209187045815,91,95
12,33.20893813825387,187.99712059732502,115.68179227562132,316.38103594668974,0,1,0,0,0,0,0,32,1,600.0,16,83.95779186053944,167.00538505818747,100771.13299635913,101371.13299635913,16,0.0,0.0,40,3.1915382432114616,40212.0,1,4.409400048977518,16.796094283188104,16.293744903332037,91,96
13,-33.51773717046308,142.11246522764017,-117.16933593934908,284.47711218198356,-1,2,0,0,0,0,0,56,1,600.0,16,82.28542989749089,176.63355606903417,100737.61525918866,101337.61525918866,16,0.0,0.0,40,4.222008245644752,40212.25,1,23.92498423658389,37.542922089922016,30.993027634055746,90,98
14,12.545118937385269,,,,0,2,0,2,2,0,0,0,0,,19,80.4721171762028,177.27370337281093,,,19,0.0,0.0,7,0.0,40212.5,0,1.963729920883087,33.651701402671726,33.60519583787911,90,100
