,ERA5WindSpd,ERA5WindU,ERA5WindV,ERA5WindUSW,ERA5WindVSW,ERA5WindDeg,ERA5PitSpd,ERA5PitU,ERA5PitV,ERA5PitDeg,ERA5PitEvents,ERA5BarSpd,ERA5BarU,ERA5BarV,ERA5BarDeg,ERA5BarEvents,ERA5Stress,ERA5StressU,ERA5StressV,ERA5StressDeg,ERA5StressUSW,ERA5StressVSW,Tempshelf290m,Tempmid125m,Tempmid250m,Tempmid350m,Tempmid400m,Tempmid550m,Tempmid650m,SSH
2013-01-12 18:00:00,4.058090255656430,-1.1750035677008800,-3.5303104892079600,-2.7980694739244300,2.9392012081764600,18.40914081406340,3.66886617436058,-2.584514994715360,-2.604008688053620,44.78473624320650,FALSE,3.6308076027470600,-1.0222568730184400,-1.8206481679214600,29.313323516723900,FALSE,0.03773067922503830,-0.018648537012324500,-0.02904782919609280,32.700226418293600,-0.0184646022778712,0.032903838947800200,3.380133333333330,-0.82708125,2.289332054748040,3.3718979166666700,3.493760416666670,3.6361731841419500,,-0.006625511477257840
2013-01-13 00:00:00,6.9928179839545,-0.6687431554569520,-6.526187975266720,-5.807477346775000,3.8952163256246400,5.8507185866589,4.858117106018900,-2.4164945972547300,-4.2144816617506000,29.829046829834300,FALSE,7.762159030301110,2.1253342618510500,-5.9054558522450300,340.20653359158400,FALSE,0.1683494549390920,-0.0772513661674775,-0.1439300150431620,28.22373082745140,-0.0935941134379983,0.13993455937703300,2.880827083333330,-0.93485625,2.23448527638565,3.3886979166666700,3.509916666666670,3.595647244055490,,-0.02565102130085960
2013-01-13 06:00:00,6.413173563748590,0.44098318693350900,-5.930424911510270,-5.870171131825860,2.582612251547260,355.74734343205200,1.9911820724933300,0.551572528568026,-1.9132626039171700,343.91831134117700,FALSE,8.613133801821090,2.0259746362886800,-7.368970704461040,344.6273075114130,FALSE,0.12580133257201200,-0.024701893071801500,-0.12211702517393100,11.43551479459680,-0.09716139960144290,0.0799101852355676,3.279454166666670,-0.7579979166666670,2.357465512170010,3.3437625,3.29905625,3.583353440227250,,0.006978107799549590
2013-01-13 12:00:00,4.370705888993270,1.52922000952908,-3.8086303006417900,-4.345765181178680,0.46625632235443600,338.12382767946300,2.8872287437381000,0.2322458045983570,-2.877872774275110,355.38619986013300,FALSE,7.749923944799940,1.5494769995111700,-7.356233293613280,348.1054030938500,FALSE,0.03731102536415390,0.001889968446794870,-0.03329052490004470,356.7506940301080,-0.033883563776039400,0.015621034522707000,3.3250958333333300,-0.42138125,2.1682516062363700,3.2644416666666700,3.2258833333333300,3.5294949372270600,,-0.04081817607884850
2013-01-13 18:00:00,1.4331836983923400,0.13881037788783100,-0.7633594704609420,-1.3653855606010400,0.43558900840094700,349.69386412581000,1.9608913498580500,-0.8022672185099910,-1.789263031544650,24.150442339223400,FALSE,4.424580813381440,0.17398339532989300,-3.998647892944270,357.5086001648730,FALSE,0.017527927538799300,-0.008192740182318710,0.0012505520810415500,98.67872390290030,0.010469910964474600,0.014057354239022800,3.368435416666670,0.38729583333333300,2.6623604484044100,3.1500083333333300,3.2102395833333300,3.5019028340922300,,0.02802891620550930
2013-01-14 00:00:00,3.8919516460277900,-3.308372503595840,-1.7063974102177100,0.04864508961068410,3.891647629253600,62.716152500526300,4.583787618017440,-2.98917144933257,-3.4750486289525500,40.701498063410000,FALSE,4.31482123757705,-2.732009340130180,-2.7811035626123700,44.48979506735690,FALSE,0.058538212825492200,-0.05425047858246910,-0.01478472950811810,74.75555303992770,0.012924766921516600,0.057093543950494900,3.675358333333330,-0.07900625,2.336151057855190,3.0371854166666700,3.1585479166666700,3.420994006977800,,-0.053391937091741200
2013-01-14 06:00:00,9.517063671743570,-9.054619828866640,-2.5322280416451600,2.039714372210060,9.295916641828340,74.37574281094750,8.008611564749050,-6.64603423594941,-4.468566675078320,56.08445986473770,FALSE,8.148760573123120,-7.815342519525560,-1.2311381669395400,81.04785522373410,FALSE,0.2971125518282300,-0.28132128485052600,-0.08528331138387690,73.135177625089,0.057379686253525000,0.29151919329493500,4.02375,-0.42258958333333300,2.4201421418108500,3.0232541666666700,3.2063,3.4434517020284000,,0.04143008492982860
2013-01-14 12:00:00,14.515299646590600,-10.548769803143400,-9.865808360023340,-3.7773647534622200,14.015186026222200,46.91609247147530,10.94901884486030,-6.280963738849100,-8.968305758412120,35.00552302193960,FALSE,11.97111294720010,-10.090576442448500,-3.141769300093540,72.70566936269010,FALSE,0.8593916573460000,-0.6058707108067100,-0.6058040995348630,45.00314980942780,-0.2512166232046640,0.8218541409164710,2.9014583333333300,-0.85805,2.207609609362920,2.95920625,3.1505645833333300,3.552807874356710,,0.08246756543330020
2013-01-14 18:00:00,18.61806836473830,-10.79231769415220,-14.987664491601200,-8.232548208689420,16.699030499573200,35.7569065068156,12.817610798572800,-6.0100198518445300,-11.321254699198500,27.962117946165000,FALSE,15.793447514658100,-11.775720203206500,-6.033083538580300,62.87246400961870,FALSE,1.361746451549500,-0.7889171093694790,-1.1073052254229500,35.46857264572330,-0.6082766529444150,1.2183402282574400,2.907258333333330,-0.8400625,2.261296941487080,3.0603041666666700,3.1507625000000000,3.4555995951377000,,0.14113906845733500
2013-01-15 00:00:00,19.78092587509920,-9.290439032931600,-17.21449467363360,-10.959488088430700,16.46738137396820,28.355159817127300,10.428086183876500,-2.399780526303150,-10.148203529883100,13.304528200116200,TRUE,13.907163764430400,-6.916572113133290,-7.676404597832630,42.01939389930280,FALSE,1.8138605363191600,-0.9058616059391610,-1.5661158727992200,30.0456416968633,-0.9599739764749750,1.5390061759807300,2.3008645833333300,-1.0997708333333300,2.1067944714104300,2.9169770833333300,3.0423333333333300,3.4997373793627200,,0.16425594843045100
2013-01-15 06:00:00,17.48228527414460,-6.406444940692360,-16.072905271366200,-11.300016437682800,13.33941254008850,21.731564386093400,5.566308617722430,-0.006149628447869040,-5.566305220682830,0.0633000883551631,FALSE,14.601112821033400,-6.325015804393550,-12.016682220706300,27.760206625666800,FALSE,1.1698375974765200,-0.4561690701986880,-1.0721514610187700,23.048332927770600,-0.7354354749688330,0.9097552784276730,2.6167166666666700,-0.86894375,2.0600565230874900,2.9093750000000000,2.970383333333330,3.5238780228218600,,0.1776196109542530
2013-01-15 12:00:00,12.970254615830900,-4.2415957433434800,-12.239840488399800,-8.826925005920390,9.503309935982310,19.113253161077200,1.9713395943775200,-1.0380235877217600,-1.6759137291918700,31.773150607792800,FALSE,14.886572128235000,-4.792012945887190,-14.013490813470400,18.87848831357830,FALSE,0.6697482531529580,-0.25686535328203800,-0.6167007124142670,22.612480443713400,-0.42499690995267300,0.5176295481636640,2.2401062500000000,-0.9548229166666670,2.0670351330896400,2.917520833333330,3.115322916666670,3.5132466345558700,,0.08029182146389270
2013-01-15 18:00:00,12.393360326707400,-5.594053123651060,-11.042934887764700,-7.132343586503430,10.135336953040500,26.865544425420000,3.722830649426040,1.3512088704094300,-3.46896276036985,338.7183998151740,FALSE,13.634213622296400,-5.532394410009560,-12.40212056427730,24.040912074386900,FALSE,0.5956403115741120,-0.3057865436240370,-0.5107321403675820,30.909882934845000,-0.3075800939035410,0.5100802550642340,2.372247916666670,-1.07506875,2.163273398830670,2.9187604166666700,3.1168479166666700,3.5503018431615400,,0.11906403141712
2013-01-16 00:00:00,14.125877506111100,-9.769303449179700,-10.186620575311400,-4.411534366816490,13.419343495419300,43.80200859147620,4.991236787344810,-2.25991014307677,-4.450309069330220,26.921902372175700,FALSE,13.901538642266000,-9.315954816781630,-10.290577743938000,42.154221260497900,FALSE,0.6630582725872720,-0.47650237714731600,-0.4609068179933770,45.95313476281400,-0.18328490838097900,0.6372228144112490,2.0899479166666700,-1.0885645833333300,1.9892791086156500,2.8878229166666700,3.1291604166666700,3.521123227140750,,0.08370581110384020
2013-01-16 06:00:00,15.525034756247400,-12.484334621160300,-9.104803096624110,-2.1883562704351400,15.370029310848300,53.89679508082320,8.965542797264060,-6.114702717278120,-6.556780332517260,43.001898235265300,FALSE,11.700346017089900,-9.508065130269630,-4.062159393281670,66.86622654162440,FALSE,0.7421483071273360,-0.6062904350327140,-0.42745935512231600,54.8146105918762,-0.09282808639136330,0.7363199414309570,2.3476875000000000,-1.0111,1.899140338769820,2.94585,3.1189958333333300,3.5368045830465700,,0.15982782918742600
2013-01-16 12:00:00,14.53129283264210,-12.388134460908900,-7.176017460806980,-0.5279760809796960,14.52169799458410,59.91777226488810,13.98491986624870,-10.631020625984100,-9.086219462201940,49.47984337836780,FALSE,9.843207808912680,-7.46355756600215,0.5112538106830820,93.91864036541510,FALSE,1.001935480695060,-0.8265896904545760,-0.5618091897351890,55.79718279453370,-0.1082573627701030,0.9960698022135290,2.3633062500000000,-0.3148,1.922427963576400,2.9938916666666700,3.1004375,3.5615406247569900,,0.10857487922728100
2013-01-16 18:00:00,11.044424027933400,-9.609577252341670,-4.133735226805130,0.909604815434874,11.006903342381600,66.72415897568610,15.846445953189600,-13.62371901426180,-8.093462149649,59.28666333762600,FALSE,9.003304804890530,-2.0434166842464500,3.786484925595170,151.646012232234,FALSE,0.7008062446264130,-0.5853508597576360,-0.34869278705329700,59.21779497515310,-0.03401682488741020,0.6999801769564300,2.4208083333333300,-0.3111895833333330,1.9562321352378700,3.0098875,3.106654166666670,3.556841034535310,,0.05926346955378870
2013-01-17 00:00:00,9.447305766172000,-8.35941501304601,-1.393246868770390,3.003553479008460,8.957134181102960,80.5376042133966,15.127770907344900,-13.416992347229100,-6.988116268316120,62.487663406882200,FALSE,8.598495708279180,-2.257970318377940,5.234082890748740,156.66475302262200,FALSE,0.40053044919744500,-0.33575485336070800,-0.18511183312608500,61.13071926469540,-0.006076539130580960,0.40048435226173500,2.3597208333333300,-0.066425,1.89615015428006,2.95473125,3.221902083333330,3.5340223828426100,,-0.005045106483218360
