,Dp,DpDr,DpDt,DsqP,Dx,Dy,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,long,p_cent,p_edge,pid,precip,precipArea,ptid,radius,time,type,u,uv,v,x,y
0,,,,,,,0,0,0,0,0,0,0,,2,65.72055077078241,-28.009172585617932,,,2,0.0,0.0,121.0,0.0,40642.5,0,,,,77,66
1,,250.66282746310003,,393.1004874367427,6,3,3,0,0,0,3,2,1,200.0,4,70.43487634734262,-17.592420384387594,98219.1080457276,98419.1080457276,4,0.0,0.0,188.0,0.7978845608028654,40642.75,1,64.56860261128304,112.95339660435707,87.36818111069672,83,69
2,544.685846333683,0.0,1945.2513989291078,328.2815099990207,7,5,0,0,3,0,0,1,1,0.0,6,75.92447080118535,1.8476013610678592,98763.79389206128,98763.79389206128,6,0.0,0.0,188.0,0.5641895835477563,40643.0,1,87.22326755451284,144.37538849277556,101.73584210056971,90,74
3,147.07242679659976,158.53309190424042,525.2437637138813,283.7260595699895,0,0,0,0,0,0,0,5,1,200.0,9,75.92447080118535,1.8476013610678592,98910.86631885788,99110.86631885788,9,0.0,0.0,188.0,1.2615662610100802,40643.25,1,0.0,0.0,0.0,90,74
4,165.87655077388627,144.72025091165352,592.5519717865384,261.16759667202587,1,0,0,0,0,0,3,6,1,200.0,12,75.86576847986277,5.527537589149206,99076.74286963177,99276.74286963177,12,0.0,0.0,188.0,1.381976597885342,40643.5,1,16.6509705734346,16.65263299751691,1.0879000522217583,91,74
5,98.56697717028146,94.74164348509346,350.93094362914684,242.3933239511939,1,1,0,0,2,0,0,14,2,200.0,9,76.64860446647755,9.782408762045634,99175.30984680205,99375.30984680205,9,0.0,0.0,188.0,2.111004122822376,40643.75,1,18.205059815809424,23.684650262960496,14.507898351058596,92,75
6,39.89967301458819,94.74164348509346,142.1654398024864,192.42618529259107,1,0,0,0,3,0,0,14,1,200.0,8,76.4640072045423,13.570441622242214,99215.20951981664,99415.20951981664,8,0.0,0.0,188.0,2.111004122822376,40644.0,1,16.428304962147987,16.672728404560008,3.421046499945908,93,75
7,47.349282940384,125.33141373155001,168.8824279596726,188.9461625644326,1,0,0,0,0,0,0,32,1,400.0,6,76.22165319986846,17.241471745596044,99262.55880275702,99662.55880275702,6,0.0,0.0,188.0,3.1915382432114616,40644.25,1,16.200638877975138,16.676471846732802,4.491422628620747,94,75
8,308.61894440797914,72.36012545582676,1102.179250018179,154.75713747606324,1,0,0,0,0,0,0,24,1,200.0,5,75.92446917890233,20.772237338802285,99571.177747165,99771.177747165,5,0.0,0.0,188.0,2.763953195770684,40644.5,1,15.911199848270858,16.68112275708546,5.507559235210434,95,75
9,0.0,,,,0,0,0,3,0,0,0,0,0,,5,75.92446917890233,20.772237338802285,,,5,0.0,0.0,188.0,0.0,40644.75,0,0.0,0.0,0.0,95,75
