,Dp,DpDr,DpDt,DsqP,Dx,Dy,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,long,p_cent,p_edge,pid,precip,precipArea,ptid,radius,time,type,u,uv,v,x,y
0,,0.0,,224.85798916422982,,,3,0,0,0,0,1,1,0.0,5,66.89544160294848,-14.858613048984608,99785.89482892735,99785.89482892735,5,0.0,0.0,383,0.5641895835477563,40654.0,1,,,,83,65
1,-95.529426992347,154.71245595410474,-348.79846273399954,341.0696034719808,1,5,0,0,3,0,0,21,1,400.0,5,71.57771260361345,-15.751179701570663,99690.365401935,100090.365401935,5,0.0,0.0,383,2.5854414729132054,40654.25,1,5.227359929654088,86.96963950017411,86.77413007481421,84,70
2,-1.595340153988218,143.39857710035312,-5.729930305038762,283.79404547226386,2,3,0,0,0,0,0,55,1,600.0,2,74.68385082857803,-11.976128995526722,99688.77006178102,100288.77006178102,2,0.0,0.0,383,4.1841419359420025,40654.5,1,18.476753837986347,61.01068318853894,57.56446867879945,86,73
3,-402.03988000002573,156.80043778307382,-1421.5451772421218,245.63894012156925,1,4,0,0,0,0,0,46,1,600.0,5,78.4394590325394,-11.30992210439706,99286.730181781,99886.730181781,5,0.0,0.0,383,3.826519928662906,40654.75,1,2.474259546461208,69.65874793196289,69.60076312419794,87,77
4,-279.196271270921,202.56615438920184,-976.2438951990771,317.65056427848367,1,4,0,0,0,0,0,49,1,800.0,7,82.17958181377055,-10.007949644504066,99007.53391051007,99807.53391051007,7,0.0,0.0,383,3.949327084834294,40655.0,1,3.283101921190244,69.42828248040591,69.31377971677357,88,81
5,-154.34791016945383,230.0239860660684,-536.7204752697497,477.8015799547434,1,3,0,0,0,0,0,38,1,800.0,7,84.99847297067666,-5.194468928059849,98853.18600034062,99653.18600034062,7,0.0,0.0,383,3.477898169151024,40655.25,1,7.774894277195648,53.13673152247098,52.24106590186141,89,84
6,242.68699621086125,151.92461579190137,842.0063667022149,320.84885541113636,0,2,0,0,3,0,0,196,2,1200.0,8,86.79870242494727,-8.1301700502745,99095.87299655148,100295.87299655148,8,0.0,0.0,383,7.898654169668588,40655.5,1,3.037915063139639,33.57800024433488,33.36273035183227,89,86
7,-31.347901502420427,98.31804988974528,-108.62621827630754,366.9156444765881,1,2,0,0,0,0,2,13,1,200.0,9,88.56848936177732,18.434912884260314,99064.52509504906,99264.52509504906,9,0.0,0.0,383,2.0342144725641096,40655.75,1,12.189251805260739,37.52239284333268,32.79855476955287,90,88
8,-63.264146895191516,168.57831214530316,-219.8257887393498,232.38758037826074,-4,5,0,0,2,0,0,283,2,1600.0,11,85.51762195516655,-135.00002781804338,99001.26094815387,100601.26094815387,11,0.0,0.0,383,9.491137855389772,40656.0,1,161.68611106165594,107.45393175579731,56.540162913393495,86,93
9,-178.2551973350637,182.68274208180597,-621.4117560353312,270.7186078366117,-1,2,0,0,0,0,0,305,2,1800.0,11,83.56292549586018,-140.7105673364973,98823.0057508188,100623.0057508188,11,0.0,0.0,383,9.853147481188747,40656.25,1,11.860015346325946,37.55463452523739,36.2253882341584,85,95
10,-21.270291426975746,179.75962960832888,-74.3554346656101,263.79496448320697,-1,1,0,0,0,0,0,315,2,1800.0,12,82.28543081693861,-139.76361855459785,98801.73545939183,100601.73545939183,12,0.0,0.0,383,10.013371767186818,40656.5,1,2.3557618064332533,23.772845995185204,23.675154518582776,84,96
11,14.8648721157806,162.91421479961727,52.43940249227949,212.23105829065798,-3,2,0,0,0,0,0,232,2,1400.0,11,79.10057400516493,-134.99999471491955,98816.60033150761,100216.60033150761,11,0.0,0.0,383,8.593479713983122,40656.75,1,16.68818205912945,60.67591073345383,59.02331992643292,81,98
