,Dp,DpDr,DpDt,DsqP,Dx,Dy,Ege,Ely,Emg,Erg,Esp,area,centers,depth,id,lat,long,p_cent,p_edge,pid,precip,precipArea,ptid,radius,time,type,u,uv,v,x,y
0,,118.16359006036772,,286.3075958739123,,,3,0,0,0,0,36,1,400.0,9,46.889193059572065,-126.2538396770104,101084.77017584076,101484.77017584076,9,0.0,0.0,36,3.385137501286538,40632.75,1,,,,52,117
1,-604.4701665384928,151.15537228812653,-2883.0786514413026,184.58486230637573,-3,-4,0,0,0,0,0,22,1,400.0,9,46.576118832803374,-120.12431318260364,100480.30000930227,100880.30000930227,9,0.0,0.0,36,2.6462837142006137,40633.0,1,78.06470690454657,78.05448216820308,5.802044279974354,49,113
2,-359.83773429339635,289.44050182330705,-1690.134595407675,222.51493532749237,0,-2,0,0,0,0,0,24,1,800.0,8,47.52090569107009,-117.96223453408933,100120.46227500887,100920.46227500887,8,0.0,0.0,36,2.763953195770684,40633.25,1,27.058364611547717,32.43221115675874,17.509250899951695,49,111
3,-406.9285514248477,299.5993826805481,-1887.672256552506,192.7397791978433,-1,-4,0,0,0,0,0,35,1,1000.0,10,48.31066281881048,-112.86450211566115,99713.53372358403,100713.53372358403,10,0.0,0.0,36,3.3377905890622728,40633.5,1,62.82205993985866,64.97442730738024,14.63616431435168,48,107
4,-695.7974282770738,308.4292463075757,-3334.722603610392,385.4067758352635,-3,-2,0,0,0,0,0,107,1,1800.0,13,46.2855309229127,-109.20397543148076,99017.73629530695,100817.73629530695,13,0.0,0.0,36,5.836022431559495,40633.75,1,46.87675908750818,59.361805012417335,37.530732101651544,45,105
5,-347.4957913867547,276.6442328354864,-1667.1578025579795,541.1629476465464,-1,-3,0,0,0,0,0,133,1,1800.0,8,46.22346810228248,-105.36161373567735,98670.2405039202,100470.2405039202,8,0.0,0.0,36,6.506551687525748,40634.0,1,49.26062251607203,49.246189429288535,1.1501784645552686,44,102
6,212.94018294809212,235.28378791622643,1061.24240225901,324.17877251027403,-3,-3,0,0,0,0,0,227,1,2000.0,7,44.03344703506084,-101.08257197892164,98883.18068686829,100883.18068686829,7,0.0,0.0,36,8.500373177909337,40634.25,1,57.00600289031129,69.1031794624135,40.5865386532915,41,99
7,128.23460480158974,211.2905229236007,656.7846208350987,197.7589829589624,-2,-3,0,0,0,0,0,228,1,1800.0,13,42.55924196869786,-97.33437572812699,99011.41529166988,100811.41529166988,13,0.0,0.0,36,8.51907589177983,40634.5,1,51.161066777734476,57.458206349329615,27.320687368878104,39,96
8,-86.6297855599405,178.34972839227046,-441.2520865112118,209.66376469531497,0,-3,0,0,0,0,1,320,2,1800.0,10,42.85125173344172,-93.96465738539706,98924.78550610994,100724.78550610994,10,0.0,0.0,36,10.092530088080641,40634.75,1,45.779864561353335,46.20578192937425,5.411667395031597,39,93
9,-160.17569240534795,163.5143992251315,-829.875621912156,273.97603103032225,-1,-2,0,0,0,0,0,470,3,2000.0,13,41.9600354848703,-91.66833652455163,98764.60981370459,100764.60981370459,13,0.0,0.0,36,12.231338704589191,40635.0,1,31.644578897642155,35.49768598380296,16.516454230722935,38,91
10,69.78521071979776,183.05824657275377,355.0625500468229,311.1232915363921,1,-4,0,0,1,0,2,60,1,800.0,12,42.90981966460273,-87.165891980543,98834.39502442439,99634.39502442439,12,0.0,0.0,36,4.370193722368317,40635.25,1,61.10745007655278,64.04030660667883,17.60186369891807,39,87
11,32.55066850689764,185.47118918301263,163.33945596384297,215.75345792525604,1,-3,0,0,0,0,0,179,1,1400.0,13,43.65657469926656,-83.6598055642814,98866.94569293129,100266.94569293129,13,0.0,0.0,36,7.54834217738561,40635.5,1,47.00639152118634,49.279642717115806,13.839228550149842,40,84
12,-159.93500170958578,167.45346130033448,-766.2498484792903,177.0511730312569,3,-2,0,0,0,0,0,363,1,1800.0,10,46.30623784379851,-80.83765216455349,98707.0106912217,100507.0106912217,10,0.0,0.0,36,10.749255261864239,40635.75,1,36.128176092217075,61.47182742903896,49.1048498315038,43,82
13,-226.9089846546558,181.18067646198907,-1060.0350494280815,193.55242517116267,2,-2,0,0,0,0,0,245,1,1600.0,9,47.860944151320524,-77.94921683115085,98480.10170656705,100080.10170656705,9,0.0,0.0,36,8.83096382707056,40636.0,1,35.91283896053549,46.45710005316595,28.81257563645703,45,80
